SiteId,datetime,Start,End,CollTime,PBM,PBMVal,GOM,GOMVal,GEM,Valid_GEM,PossibleGEM,Excluded_GEM,ALL_GEM
MD96,3/7/2008 14:00,3/7/2008 12:05,3/7/2008 13:05,60,-18.794,I,-23.121,I,NULL,0,12,2,12
MD96,3/7/2008 16:00,3/7/2008 14:05,3/7/2008 15:05,60,10.815,I,2.268,I,NULL,0,12,2,12
MD96,3/7/2008 18:00,3/7/2008 16:05,3/7/2008 17:05,60,2.748,I,1.271,I,NULL,0,12,2,12
MD96,3/7/2008 20:00,3/7/2008 18:05,3/7/2008 19:05,60,2.005,I,1.343,I,NULL,0,12,2,12
MD96,3/7/2008 23:00,3/7/2008 21:05,3/7/2008 22:05,60,14.727,I,6.207,I,NULL,0,12,2,12
MD96,3/8/2008 1:00,3/7/2008 23:05,3/8/2008 0:05,60,6.815,I,2.194,I,NULL,0,12,2,12
MD96,3/8/2008 3:00,3/8/2008 1:05,3/8/2008 2:05,60,5.08,I,2.122,I,NULL,0,12,2,12
MD96,3/8/2008 5:00,3/8/2008 3:05,3/8/2008 4:05,60,4.225,I,1.648,I,NULL,0,12,2,12
MD96,3/8/2008 7:00,3/8/2008 5:05,3/8/2008 6:05,60,35.214,I,3.829,I,NULL,0,12,2,12
MD96,3/8/2008 9:00,3/8/2008 7:05,3/8/2008 8:05,60,6.676,I,3.954,I,NULL,0,12,2,12
MD96,3/8/2008 11:00,3/8/2008 9:05,3/8/2008 10:05,60,8.787,I,2.383,I,NULL,0,12,2,12
MD96,3/8/2008 13:00,3/8/2008 11:05,3/8/2008 12:05,60,2.794,I,1.93,I,NULL,0,12,2,12
MD96,3/8/2008 15:00,3/8/2008 13:05,3/8/2008 14:05,60,4.425,I,6.449,I,NULL,0,12,2,12
MD96,3/8/2008 19:00,3/8/2008 15:05,3/8/2008 18:05,180,4.488,I,15.925,I,NULL,0,36,2,24
MD96,3/8/2008 21:05,3/8/2008 19:05,3/8/2008 20:05,60,3.706,I,NULL,NULL,NULL,0,12,2,12
MD96,3/8/2008 23:00,3/8/2008 21:05,3/8/2008 22:05,60,9.961,I,7.971,I,NULL,0,12,2,12
MD96,3/9/2008 1:00,3/8/2008 23:05,3/9/2008 0:05,60,8.197,I,4.318,I,NULL,0,12,2,12
MD96,3/9/2008 3:00,3/9/2008 1:05,3/9/2008 2:05,60,9.639,I,6.297,I,NULL,0,12,2,12
MD96,3/9/2008 5:00,3/9/2008 3:05,3/9/2008 4:05,60,13.391,I,8.246,I,NULL,0,12,2,12
MD96,3/9/2008 7:00,3/9/2008 5:05,3/9/2008 6:05,60,12.157,I,10.731,I,NULL,0,12,2,12
MD96,3/9/2008 9:00,3/9/2008 7:05,3/9/2008 8:05,60,11.751,I,14.527,I,NULL,0,12,2,12
MD96,3/9/2008 11:00,3/9/2008 9:05,3/9/2008 10:05,60,11.866,I,46.352,I,NULL,0,12,2,12
MD96,3/9/2008 13:00,3/9/2008 11:05,3/9/2008 12:05,60,10.645,I,32.306,I,NULL,0,12,2,12
MD96,3/9/2008 15:00,3/9/2008 13:05,3/9/2008 14:05,60,10.363,I,32.567,I,NULL,0,12,2,12
MD96,3/9/2008 17:00,3/9/2008 15:05,3/9/2008 16:05,60,10.104,I,26.445,I,NULL,0,12,2,12
MD96,3/9/2008 19:00,3/9/2008 17:05,3/9/2008 18:05,60,10.455,I,22.563,I,NULL,0,12,2,12
MD96,3/9/2008 21:00,3/9/2008 19:05,3/9/2008 20:05,60,8.768,I,15.332,I,NULL,0,12,2,12
MD96,3/10/2008 0:00,3/9/2008 22:05,3/9/2008 23:05,60,11.584,I,12.254,I,NULL,0,12,2,12
MD96,3/10/2008 2:00,3/10/2008 0:05,3/10/2008 1:05,60,11.137,I,6.756,I,NULL,0,12,2,12
MD96,3/10/2008 4:00,3/10/2008 2:05,3/10/2008 3:05,60,10.63,I,4.844,I,NULL,0,12,2,12
MD96,3/10/2008 6:00,3/10/2008 4:05,3/10/2008 5:05,60,10.716,I,2.907,I,NULL,0,12,2,12
MD96,3/10/2008 8:00,3/10/2008 6:05,3/10/2008 7:05,60,10.919,I,2.474,I,NULL,0,12,2,12
MD96,3/10/2008 10:00,3/10/2008 8:05,3/10/2008 9:05,60,15.543,I,24.54,I,NULL,0,12,2,12
MD96,3/10/2008 12:00,3/10/2008 10:05,3/10/2008 11:05,60,12.746,I,8.243,I,NULL,0,12,2,12
MD96,3/10/2008 14:00,3/10/2008 12:05,3/10/2008 13:05,60,-4.168,I,6.661,I,NULL,0,12,2,12
MD96,3/10/2008 16:00,3/10/2008 14:05,3/10/2008 15:05,60,10.064,I,22.006,I,NULL,0,12,2,12
MD96,3/10/2008 18:00,3/10/2008 16:05,3/10/2008 17:05,60,9.739,I,19.493,I,NULL,0,12,2,12
MD96,3/10/2008 20:00,3/10/2008 18:05,3/10/2008 19:05,60,19.874,I,13.154,I,NULL,0,12,2,12
MD96,3/10/2008 22:00,3/10/2008 20:05,3/10/2008 21:05,60,9.471,I,12.129,I,NULL,0,12,2,12
MD96,3/11/2008 1:00,3/10/2008 23:05,3/11/2008 0:05,60,9.176,I,2.971,I,NULL,0,12,2,12
MD96,3/11/2008 3:00,3/11/2008 1:05,3/11/2008 2:05,60,8.771,I,0.6,I,NULL,0,12,2,12
MD96,3/11/2008 5:00,3/11/2008 3:05,3/11/2008 4:05,60,8.61,I,1.203,I,NULL,0,12,2,12
MD96,3/11/2008 7:00,3/11/2008 5:05,3/11/2008 6:05,60,8.123,I,1.151,I,NULL,0,12,2,12
MD96,3/11/2008 9:00,3/11/2008 7:05,3/11/2008 8:05,60,8.301,I,2.481,I,NULL,0,12,2,12
MD96,3/11/2008 11:00,3/11/2008 9:05,3/11/2008 10:05,60,25.625,I,15.525,I,NULL,0,12,2,6
